LG_ST_Code,State,LG_DT_Code,District,Pincode,RegistrationDate,EnterpriseName,CommunicationAddress,Activities
15,MIZORAM,268,SERCHHIP,796181,07/07/2025,MANGHAKI HANDLOOM,"A-34, HMANGAIHZAUVA, VENGHLUN, A-34, SERCHHIP, SERCHHIP","[{""NIC5DigitId"":""13121"",""Description"":""Weaving, manufacture of cotton and cotton mixture fabrics.""}]"
15,MIZORAM,268,SERCHHIP,796181,07/07/2025,hriati handloom,"45, HRIATI BUILDING, VENGCHUNG, 45, SERCHHIP, SERCHHIP","[{""NIC5DigitId"":""13121"",""Description"":""Weaving, manufacture of cotton and cotton mixture fabrics.""}]"
15,MIZORAM,268,SERCHHIP,796186,07/07/2025,nghaki handloom,"FIRST FLOOR, NGHAKI BUILDING, BAZAR VENG, FIRST FLOOR, SERCHHIP, SERCHHIP","[{""NIC5DigitId"":""13121"",""Description"":""Weaving, manufacture of cotton and cotton mixture fabrics.""}]"
15,MIZORAM,268,SERCHHIP,796161.0,04/03/2021,RT Furniture Works,"120, Chhuanthar, East A, 120, Thingsulthliah, Baktawng","[{""NIC5DigitId"":""31001"",""Description"":""Manufacture of furniture made of wood""}]"
15,MIZORAM,268,SERCHHIP,796161.0,16/03/2021,LT Furniture works,"H No.247, Sanglura Building, Tlangnuam South East, H No.247, Thingsulthliah RD block, Aizawl","[{""NIC5DigitId"":""31001"",""Description"":""Manufacture of furniture made of wood""}]"
15,MIZORAM,268,SERCHHIP,796161.0,19/03/2021,M.B Furniture Work,"H.no 263, Lianthanga building, South West, H.no 263, Thingsulthliah Rd Block, Aizawl","[{""NIC5DigitId"":""31001"",""Description"":""Manufacture of furniture made of wood""}]"
15,MIZORAM,268,SERCHHIP,796181.0,04/05/2023,BRENDA BEAUTY STUDIO,"BAZAR VENG, LALBIAKDIKA BUILDING, BAZAR VENG, BAZAR VENG, SERCHHIP, SERCHHIP","[{""NIC5DigitId"":""96020"",""Description"":""Hairdressing and other beauty treatment""}]"
15,MIZORAM,268,SERCHHIP,796186.0,18/07/2022,CEE ART,"VENGTHLANG, LALRIN DRUG STORE, THLANMUAL ROAD, VENGTHLANG, THENZAWL, THENZAWL","[{""NIC5DigitId"":""59142"",""Description"":""Activities of cine-clubs""}]"
15,MIZORAM,268,SERCHHIP,796181.0,06/09/2023,Partei Tailoring & Readymade,"Bazar veng, Lalremsiama Kawlni, Bazar veng, Hmarveng peng, Bazar veng, Serchhip, Serchhip","[{""NIC5DigitId"":""47711"",""Description"":""Retail sale of readymade garments, hosiery goods, other articles of clothing and clothing accessories such as gloves, ties, braces etc.""},{""NIC5DigitId"":""46419"",""Description"":""Wholesale of other clothing items n.e.c.""}]"
15,MIZORAM,268,SERCHHIP,796184.0,31/08/2023,LALHLIMPUIA RENTHLEI VARIETY STORE,"R/A77, LALHLIMPUIA RENTHLEI VARIETY STORE, RAHSI VENG, R/A77, EAST LUNGDAR, SERCHHIP","[{""NIC5DigitId"":""47990"",""Description"":""Other retail sale not in stores, stalls or markets""}]"
15,MIZORAM,268,SERCHHIP,796181.0,18/07/2022,CHEKAWN FURNITURE WORK,"42, Bangla Veng, Chekawn, 42, E Lungdar, serchhip","[{""NIC5DigitId"":""31009"",""Description"":""Manufacture of other furniture n.e.c.""}]"
15,MIZORAM,268,SERCHHIP,796370.0,14/10/2023,Cake baking,"39, Sailulak, Fieldveng, 39, E Lungdar, E Lungdar","[{""NIC5DigitId"":""32909"",""Description"":""Manufacture of other articles n.e.c.""}]"
15,MIZORAM,268,SERCHHIP,796181.0,18/01/2021,K & V Steel Fabrication,"Block no.3, Lalbiakhluni, Lower Chanmari Road, Block no.3, Serchhip, Serchhip","[{""NIC5DigitId"":""71100"",""Description"":""Architectural and engineering activities and related technical consultancy""}]"
15,MIZORAM,268,SERCHHIP,796161.0,09/03/2021,chohte furniture works,"265, Fangzela Building, South West, 265, Thingsulthliah, Aizawl","[{""NIC5DigitId"":""31001"",""Description"":""Manufacture of furniture made of wood""}]"
15,MIZORAM,268,SERCHHIP,796161.0,07/04/2023,Chhuana Furniture Works,"36, Chhuana Furniture, Central Road, 36, 36, Baktawng","[{""NIC5DigitId"":""31001"",""Description"":""Manufacture of furniture made of wood""}]"
15,MIZORAM,268,SERCHHIP,796181.0,01/11/2023,BLESSED STORE,"BAZAR VENG, BAZAR VENG, BAZAR VENG, BAZAR VENG, SERCHHIP, SERCHHIP","[{""NIC5DigitId"":""47613"",""Description"":""Retail sale of stationery office supplies such as pens, pencils, paper etc.""}]"
15,MIZORAM,268,SERCHHIP,796186.0,15/03/2024,Laltlanmawii,"42, Field Veng, Field Veng, 42, 42, Thenzawl","[{""NIC5DigitId"":""46305"",""Description"":""Wholesale of edible oils, fats, sugar and processed\/manufactured spices etc.""}]"
15,MIZORAM,268,SERCHHIP,796186.0,27/10/2023,VANLALTLANI,"B 96, ROSANGLIANA, BAZAR VENG, B 96, THENZAWL, SERCHHIP","[{""NIC5DigitId"":""14109"",""Description"":""Manufacture of wearing apparel n.e.c.""}]"
15,MIZORAM,268,SERCHHIP,796181.0,06/06/2023,Duhsaki Variety Store,"89, John Chakma House, New Serchhip, 89, Serchhip, Serchhip","[{""NIC5DigitId"":""47219"",""Description"":""Retail sale of other food products n.e.c.""}]"
15,MIZORAM,268,SERCHHIP,796181.0,04/03/2024,Tlau Motor Works,"95, V. Lalngaihawma, Chhiahtlang Chhimveng, 95, Serchhip Block, Chhiahtlang","[{""NIC5DigitId"":""45402"",""Description"":""Wholesale or retail sale of parts and accessories of motorcycles, mopeds, scooters and three wheelers""}]"
15,MIZORAM,268,SERCHHIP,796181.0,04/01/2024,OM-OMI TAILORING,"VENGLAI, VENGLAI, NEW SERCHHIP, VENGLAI, NEW SERCHHIP, VENGLAI, SERCHHIP, SERCHHIP","[{""NIC5DigitId"":""14105"",""Description"":""Custom tailoring""}]"
15,MIZORAM,268,SERCHHIP,796181.0,08/11/2023,Ruat Ruat Collection,"1, PC LALSAWIA, SERCHHIP AOC VENG, 1, SERCHHIP, SERCHHIP","[{""NIC5DigitId"":""47711"",""Description"":""Retail sale of readymade garments, hosiery goods, other articles of clothing and clothing accessories such as gloves, ties, braces etc.""}]"
15,MIZORAM,268,SERCHHIP,796181.0,17/11/2023,Duata Collection,"1, REMCHHUNGI, CHHIAHTLANG KAWN, 1, CHHIAHTLANG, SERCHHIP","[{""NIC5DigitId"":""47711"",""Description"":""Retail sale of readymade garments, hosiery goods, other articles of clothing and clothing accessories such as gloves, ties, braces etc.""}]"
15,MIZORAM,268,SERCHHIP,796818.0,22/11/2023,JOHNPAUL READYMADE STORE,"F-1, MALSAWM HOUSE, DINTHAR VENG, F-1, SERCHHIP, SERCHHIP","[{""NIC5DigitId"":""46419"",""Description"":""Wholesale of other clothing items n.e.c.""}]"
15,MIZORAM,268,SERCHHIP,796181.0,22/11/2023,Chawii Weaving Unit,"C-94, Chawii Building, Chhim Veng, C-94, Serchhip, Serchhip","[{""NIC5DigitId"":""13111"",""Description"":""Preparation and spinning of cotton fiber including blended* cotton""}]"
15,MIZORAM,268,SERCHHIP,796181.0,03/12/2022,Khawlhring Medical Store,"204, Faka House, P&E Veng, 204, Serchhip, Serchhip","[{""NIC5DigitId"":""47721"",""Description"":""Retail sale of pharmaceuticals, medical and orthopaedic goods and toilet articles""}]"
15,MIZORAM,268,SERCHHIP,796186.0,30/10/2023,LALRAMMUANI HANDLOOM,"RAMTHAR VENG, ZOTHLAMUANA, RAMTHAR VENG, RAMTHAR VENG, SERCHHIP, SERCHHIP","[{""NIC5DigitId"":""14109"",""Description"":""Manufacture of wearing apparel n.e.c.""}]"
15,MIZORAM,268,SERCHHIP,796181.0,25/01/2024,M&D Hardware Store,"56, Khiangzika, Chhiahtlang Chanmari, 56, Serchhip Block, Serchhip","[{""NIC5DigitId"":""47599"",""Description"":""Retail sale of other household appliances n.e.c. ( security systems, such as locking devices, safes, and vaults, without installation or maintenance services etc. , wooden, cork and wickerwork goods, sewing and knitting machine and other household utensils and durables n.e.c.)""}]"
15,MIZORAM,268,SERCHHIP,796181,06/03/2024,Tlau Motor Wash,"93, V. Lalngaihawma, Chhiahtlang Kawn Veng, 93, Serchhip Block, Serchhip","[{""NIC5DigitId"":""45403"",""Description"":""Maintenance and repair of motor cycles, mopeds, scooters and three wheelers""}]"
15,MIZORAM,268,SERCHHIP,796186.0,16/11/2023,MV HANDLOOM,"FIELD VENG, THENZAWL, FIELD VENG, FIELD VENG, THENZAWL, THENZAWL","[{""NIC5DigitId"":""32909"",""Description"":""Manufacture of other articles n.e.c.""}]"
15,MIZORAM,268,SERCHHIP,796181.0,30/12/2023,ATIRI STORE,"VENGLAI, VENGLAI, VENGLAI,AOC ROAD, VENGLAI, SERCHHIP, SERCHHIP","[{""NIC5DigitId"":""47213"",""Description"":""Retail sale of meat, meat products, poultry products, fish, other seafood and products thereof""}]"
15,MIZORAM,268,SERCHHIP,796186,20/05/2024,Zami Handloom,"Venghlun, Thenzawl Venghlun, Near Traffic Point, Venghlun, Serchhip, Thenzawl","[{""NIC5DigitId"":""13121"",""Description"":""Weaving, manufacture of cotton and cotton mixture fabrics.""}]"
15,MIZORAM,268,SERCHHIP,796181.0,06/04/2023,SAMUEL LALMALSAWMA RALTE,"VENGCHUNG, VENGCHUNG, VENGCHUNG, VENGCHUNG, SERCHHIP, SERCHHIP","[{""NIC5DigitId"":""47630"",""Description"":""Retail sale of sporting equipment in specialized stores""}]"
15,MIZORAM,268,SERCHHIP,796181.0,04/02/2023,C BENJAMINA,"H NO 213 HMAR VENG, NEAR PRESBYTERIAN CHURCH, HMAR VENG, H NO 213 HMAR VENG, H NO 213 HMAR VENG, SERCHHIP","[{""NIC5DigitId"":""81100"",""Description"":""Combined facilities support activities""}]"
15,MIZORAM,268,SERCHHIP,796181.0,01/06/2023,LALDINGLIANI,"99, KAWN VENG, KAWN VENG, KEITUM, 99, SERCHHIP, SERCHHIP","[{""NIC5DigitId"":""47810"",""Description"":""Retail sale via stalls and markets of food, beverages and tobacco products""}]"
15,MIZORAM,268,SERCHHIP,796181.0,17/05/2023,GOLDEN ZOTHANSANGI,"42, BAZAR VENG, BAZAR VENG, 42, SERCHHIP, SERCHHIP","[{""NIC5DigitId"":""47722"",""Description"":""Retail sale of perfumery and cosmetic articles""}]"
15,MIZORAM,268,SERCHHIP,796184.0,11/09/2023,LALBIAKNGURI VARIETY STORE,"88, LALBIAKNGURI VARIETY STORE, VENGLAI, 88, HNAHTHIAL, AIZAWL","[{""NIC5DigitId"":""47990"",""Description"":""Other retail sale not in stores, stalls or markets""}]"
15,MIZORAM,268,SERCHHIP,796716,21/05/2024,MADANI HANDLOOM,"H.No-117, Biakkhuma Building, Vengthar, H.No-117, Serchhip, Kanghmun South","[{""NIC5DigitId"":""13121"",""Description"":""Weaving, manufacture of cotton and cotton mixture fabrics.""}]"
15,MIZORAM,268,SERCHHIP,796161.0,26/05/2023,JOEL DISPOSABLE ENTERPRISE,"MP-46, MAITHANGPUII BUILDING, MUALPUI PWD ROAD, MP-46, SERCHHIP RD BLOCK, SERCHHIP","[{""NIC5DigitId"":""32909"",""Description"":""Manufacture of other articles n.e.c.""}]"
15,MIZORAM,268,SERCHHIP,796181.0,02/12/2023,C&R STORE,"98, Lalhmachhuana, AOC Serchhip, 98, Serchhip, Serchhip","[{""NIC5DigitId"":""47711"",""Description"":""Retail sale of readymade garments, hosiery goods, other articles of clothing and clothing accessories such as gloves, ties, braces etc.""}]"
15,MIZORAM,268,SERCHHIP,796181,15/05/2024,TETEI DAWR,"1, K.LAIKHUMA, SERCHHIP KAWN, 1, SERCHHIP, MIZORAM","[{""NIC5DigitId"":""47110"",""Description"":""Retail sale in non-specialized stores with food, beverages or tobacco predominating""}]"
15,MIZORAM,268,SERCHHIP,796181,22/02/2024,Esbearpe Store,"M24, Esbearpe Store, AOC Veng, Serchhip, M24, Serchhip, SERCHHIP","[{""NIC5DigitId"":""62099"",""Description"":""Other information technology and computer service activities n.e.c""}]"
15,MIZORAM,268,SERCHHIP,796370.0,18/10/2023,OMEGA DRUG STORE,"E LUNGDAR, KAWN VENG, BAZAR KAWN BUL, E LUNGDAR, E LUNGDAR, SERCHHIP","[{""NIC5DigitId"":""47721"",""Description"":""Retail sale of pharmaceuticals, medical and orthopaedic goods and toilet articles""}]"
15,MIZORAM,268,SERCHHIP,796181.0,21/11/2023,KH Enterprise,"A-323, KH Rohlua, Serchhip Bazar, A-323, Serchhip, Serchhip","[{""NIC5DigitId"":""45402"",""Description"":""Wholesale or retail sale of parts and accessories of motorcycles, mopeds, scooters and three wheelers""}]"
15,MIZORAM,268,SERCHHIP,796186.0,08/11/2023,JULEE LALHMINGLIANI,"ROKHAWLIANA, ROKHAWLIANA, VENGTHLANG, ROKHAWLIANA, THENZAWL, SERCHHIP","[{""NIC5DigitId"":""14109"",""Description"":""Manufacture of wearing apparel n.e.c.""}]"
15,MIZORAM,268,SERCHHIP,796161.0,15/11/2023,DK Furniture,"5, DK Furniture, Central East, 5, Serchhip, Chhuanthar Tlangnuam","[{""NIC5DigitId"":""31001"",""Description"":""Manufacture of furniture made of wood""}]"
15,MIZORAM,268,SERCHHIP,796181.0,29/02/2024,MELODY ZONUNMAWII,"VENGLAI, NEW SERCHHIP, VENGLAI, VENGLAI, SERCHHIP, SERCHHIP","[{""NIC5DigitId"":""47810"",""Description"":""Retail sale via stalls and markets of food, beverages and tobacco products""}]"
15,MIZORAM,268,SERCHHIP,796161.0,14/12/2023,ANGIRI FURNITURE WORKSHOP,"55, CHHUANTHAR TLANGNUAM, CENTRAL RD, 55, SERCHHIP, SERCHHIP","[{""NIC5DigitId"":""31001"",""Description"":""Manufacture of furniture made of wood""}]"
15,MIZORAM,268,SERCHHIP,796181.0,28/10/2023,MS Auto Spare Parts,"101, Sangthangpuii, Chhiahtlang Kawnveng, 101, Tuikum Block, Serchhip","[{""NIC5DigitId"":""29302"",""Description"":""Manufacture of parts and accessories of bodies for motor vehicles such as safety belts, airbags, doors, bumpers""}]"
15,MIZORAM,268,SERCHHIP,796181.0,31/10/2023,CMS STORE,"B-2, CMS BUILDING, DINTHAR VENG, B-2, SERCHHIP, SERCHHIP","[{""NIC5DigitId"":""47219"",""Description"":""Retail sale of other food products n.e.c.""}]"
15,MIZORAM,268,SERCHHIP,796186.0,17/01/2024,JOHAN HMANGAIHTHANGA,"JOHAN HMANGAIHTHANGA, JOHAN HMANGAIHTHANGA, ELECTRIC VENG, JOHAN HMANGAIHTHANGA, SERCHHIP, SERCHHIP","[{""NIC5DigitId"":""14109"",""Description"":""Manufacture of wearing apparel n.e.c.""}]"
15,MIZORAM,268,SERCHHIP,796161.0,02/02/2024,MAFAKI VARIETY STORE,"VH-229, NEAR UPC QUARTERS, VENGHLUN, VH-229, DINTHAR VENG, CHHINGCHHIP","[{""NIC5DigitId"":""56291"",""Description"":""Activities of food service contractors (e.g. for transportation companies)""}]"
15,MIZORAM,268,SERCHHIP,796181.0,08/11/2023,SHOE STORE,"N/A, LALPARA, Bazar Kawng, N/A, SERCHHIP, THENZAWL","[{""NIC5DigitId"":""47713"",""Description"":""Retail sale of footwear""}]"
15,MIZORAM,268,SERCHHIP,796161.0,07/03/2024,ziri green grocery,"mualpui, pwd road, pwd road, mualpui, mualpui, chhingchhip","[{""NIC5DigitId"":""56292"",""Description"":""Operation of canteens or (e.g. for factories, offices, hospitals or schools) on a concession basis""}]"
15,MIZORAM,268,SERCHHIP,796181.0,02/12/2023,KL STORE,"65, Kl Chhuanvawra, Serchhip, 65, Serchhip, Mizoram","[{""NIC5DigitId"":""47110"",""Description"":""Retail sale in non-specialized stores with food, beverages or tobacco predominating""}]"
15,MIZORAM,268,SERCHHIP,796181.0,14/11/2023,H. Lalduhawmi,"V/168, Lalsangzuala Building, Vengchung, V/168, Serchhip, Serchhip","[{""NIC5DigitId"":""56291"",""Description"":""Activities of food service contractors (e.g. for transportation companies)""}]"
15,MIZORAM,268,SERCHHIP,796161.0,06/12/2023,RALTE FURNITURE WORKS,"166, RALTE BUILDING, BAKTAWNG DAWRVENG, 166, THINGSULTHLIAH, BAKTAWNG","[{""NIC5DigitId"":""31001"",""Description"":""Manufacture of furniture made of wood""}]"
15,MIZORAM,268,SERCHHIP,796018.0,09/03/2024,V. LALANGLIANA,"B-173, V.LALSANGLIANA, P&e VENG, B-173, SERCHHIP, SERCHHIP","[{""NIC5DigitId"":""10796"",""Description"":""Manufacture of papads, appalam and similar food products""}]"
15,MIZORAM,268,SERCHHIP,796181.0,07/11/2022,T Lalremtluanga,"Vengchung, Vengchung, Vengchung, Vengchung, Vengchung, Seechhip","[{""NIC5DigitId"":""47990"",""Description"":""Other retail sale not in stores, stalls or markets""}]"
15,MIZORAM,268,SERCHHIP,796181.0,17/12/2022,Mapuii Variety Store,"k-67, Chawngkhuma, Chhiahtlang Kawnveng, k-67, Serchhip, Serchhip","[{""NIC5DigitId"":""56292"",""Description"":""Operation of canteens or (e.g. for factories, offices, hospitals or schools) on a concession basis""},{""NIC5DigitId"":""56302"",""Description"":""Tea\/coffee shops""}]"
15,MIZORAM,268,SERCHHIP,796181.0,19/09/2023,Shoe Centre,"Serchhip, Hvl Lawmsangzela, Serchhip Bazar Veng, Serchhip, Serchhip, Serchhip","[{""NIC5DigitId"":""15201"",""Description"":""Manufacture of leather footwear such as shoes, sandals, chappals, leather-cum-rubber\/plastic cloth sandles and chappals""}]"
15,MIZORAM,268,SERCHHIP,796184.0,16/01/2024,Kim Kim Sunhlu,"RC/13, K. Ramthara, Rahsi Veng, RC/13, East Lungdar RD Block, N. Vanlaiphai","[{""NIC5DigitId"":""10304"",""Description"":""Manufacture of fruit or vegetable juices and their concentrates, squashes and powder""}]"
15,MIZORAM,268,SERCHHIP,796186.0,31/10/2023,ZAITHANCHHUNGI HANDLOOM,"KANAN VENG, LALKROSSANGA, KANAN VENG, KANAN VENG, SERCHHIP, SERCHHIP","[{""NIC5DigitId"":""14109"",""Description"":""Manufacture of wearing apparel n.e.c.""}]"
15,MIZORAM,268,SERCHHIP,796161.0,11/04/2023,JACOB FURNITURE WORKSHOP,"C-55, HNAMTE VILLA, MUALPUI CHHINGCHHIP, C-55, SERCHHIP, SERCHHIP","[{""NIC5DigitId"":""31001"",""Description"":""Manufacture of furniture made of wood""}]"
15,MIZORAM,268,SERCHHIP,796181.0,21/08/2023,LALTLEIPUII,"SERCHHIP BAZAR, BAZAR BUILDING, SERCHHIP, SERCHHIP BAZAR, SERCHHIP, SERCHHIP","[{""NIC5DigitId"":""14105"",""Description"":""Custom tailoring""}]"
15,MIZORAM,268,SERCHHIP,796181.0,05/04/2023,Mali Enterprise,"Bazar, OC Building, Hospital Road, Bazar, Serchhip Block, Aizawl","[{""NIC5DigitId"":""53200"",""Description"":""Courier activities""}]"
15,MIZORAM,268,SERCHHIP,796181.0,01/06/2023,Zothan,"Ground Floor, F. Zangenga In, Main Road, Ground Floor, Serchhip, Serchhip","[{""NIC5DigitId"":""08106"",""Description"":""Operation of sand or gravel pits, basalt \/ porphyry, clay (ordinary), crushing and breaking of stone for use as a flux or raw material in lime or cement, manufacture or as building material, road metal or ballast and other materials for construction""}]"
15,MIZORAM,268,SERCHHIP,796186.0,22/03/2022,ZONUNSANGI,"92A, FIELD VENG, FIELD VENG, 92A, SERCHHIP, THENZAWL","[{""NIC5DigitId"":""13121"",""Description"":""Weaving, manufacture of cotton and cotton mixture fabrics.""}]"
15,MIZORAM,268,SERCHHIP,796181.0,03/09/2022,Christophers business,"C9, P&E, P&E veng, C9, Serchhip, Serchhip","[{""NIC5DigitId"":""94990"",""Description"":""Activities of other membership organizations n.e.c.""}]"
15,MIZORAM,268,SERCHHIP,796181.0,25/08/2022,Sophie's Enterprise,"HNO-90(1), Near YMA Hall, Chanmari Veng, HNO-90(1), Serchhip, Serchhip","[{""NIC5DigitId"":""47912"",""Description"":""Retail sale via e-commerce""}]"
15,MIZORAM,268,SERCHHIP,796161.0,05/02/2022,JS GALLERY,"-, -, VENGHLUN CHHINGCHHIP, -, -, -","[{""NIC5DigitId"":""95210"",""Description"":""Repair of consumer electronics""}]"
15,MIZORAM,268,SERCHHIP,796181.0,02/12/2022,RUTH MIZO PUAN DAWR,"FIRST FLOOR, T ZASIAMA, THENZAWL, FIRST FLOOR, FIRST FLOOR, SERCHHIP","[{""NIC5DigitId"":""14109"",""Description"":""Manufacture of wearing apparel n.e.c.""}]"
15,MIZORAM,268,SERCHHIP,796186.0,29/09/2023,Hmangaih Store,"113, Field Veng, Field Veng, 113, 113, Thenzawl","[{""NIC5DigitId"":""47110"",""Description"":""Retail sale in non-specialized stores with food, beverages or tobacco predominating""}]"
15,MIZORAM,268,SERCHHIP,796181.0,24/10/2022,Khiangte Art,"78, Khiangte House, New Serchhip North, 78, Serchhip, Serchhip","[{""NIC5DigitId"":""16299"",""Description"":""Manufacture of other wood products n.e.c.""}]"
15,MIZORAM,268,SERCHHIP,796186.0,18/04/2023,LALTHANPUII,"TYPE II 13, TYPE II 13, PTS THENZAWL, TYPE II 13, THENZAWL, SERCHHIP","[{""NIC5DigitId"":""14109"",""Description"":""Manufacture of wearing apparel n.e.c.""}]"
15,MIZORAM,268,SERCHHIP,796181.0,22/08/2023,Khawlailung Animal Feed,"01, kHAWLAILUNG, HIGH sCHOOL vENG, 01, E LUNGDAR, Serchhip","[{""NIC5DigitId"":""47739"",""Description"":""Other retail sale of new goods in specialized stores n.e.c (weapons and ammunition, non food products)""}]"
15,MIZORAM,268,SERCHHIP,796186.0,24/07/2023,VANLALHUMA,"VANLALHUMA, VANLALHUMA, VENGHLUN, VANLALHUMA, THENZAWL, SERCHHIP","[{""NIC5DigitId"":""14109"",""Description"":""Manufacture of wearing apparel n.e.c.""}]"
15,MIZORAM,268,SERCHHIP,796186.0,14/07/2023,LALRINMAWIA,"LALRINMAWIA, LALRINMAWIA, FIELD VENG, LALRINMAWIA, SERCHHIP, THENZAWL","[{""NIC5DigitId"":""14109"",""Description"":""Manufacture of wearing apparel n.e.c.""}]"
15,MIZORAM,268,SERCHHIP,796186.0,24/01/2023,J.C. LALTHANZARI,"JC LALTHANZARI, JC LALTHANZARI, LUNGLEI ROAD, JC LALTHANZARI, THENZAWL, THENZAWL","[{""NIC5DigitId"":""14101"",""Description"":""Manufacture of all types of textile garments and clothing accessories""}]"
15,MIZORAM,268,SERCHHIP,796184.0,19/07/2023,Vincent Bakery,"B-36, Vincent Bakery, Sanpoh Kawn, B-36, East Lungdar, Aizawl","[{""NIC5DigitId"":""32909"",""Description"":""Manufacture of other articles n.e.c.""}]"
15,MIZORAM,268,SERCHHIP,796161.0,11/04/2023,NGHAKI FARM,"VENGHLUN, VENGHLUN, CHHINGCHHIP, VENGHLUN, VENGHLUN, CHHINGCHHIP","[{""NIC5DigitId"":""46203"",""Description"":""Wholesale of live animals and poultry""}]"
15,MIZORAM,268,SERCHHIP,796181.0,15/02/2024,CT RESTAURANT,"B/15, LALBIAKHLUA, Serchhip Bazar, B/15, Serchhip, Serchhip","[{""NIC5DigitId"":""56101"",""Description"":""Restaurants without bars""}]"
15,MIZORAM,268,SERCHHIP,796181.0,24/03/2022,THARTEI VARIETY STORE,"B-087, AFAKI HOUSE, BAZAR VENG, B-087, SERCHHIP, SERCHHIP","[{""NIC5DigitId"":""47219"",""Description"":""Retail sale of other food products n.e.c.""}]"
15,MIZORAM,268,SERCHHIP,796181.0,02/08/2023,MIMI HOTEL CUM RESTAURENT,"1, LALSANGZUALA, KEITUM KAWNVENG, 1, 1, SERCHHIP KEITUM","[{""NIC5DigitId"":""56102"",""Description"":""Cafeterias, fast-food restaurants and other food preparation in market stalls""}]"
15,MIZORAM,268,SERCHHIP,796181.0,29/07/2023,Zorem Hardware and Electrical Store,"97, Lalrodawli, Chhiahtlang Venghlun, 97, Tuikum Block, Chhiahtlang","[{""NIC5DigitId"":""46529"",""Description"":""Wholesale of other electronic equipments and parts thereof""}]"
15,MIZORAM,268,SERCHHIP,796001.0,29/05/2023,Secondhand Wholesale a Pekna,"2, , Zemabawk Galili, 2, 796001, AIZAWL","[{""NIC5DigitId"":""47740"",""Description"":""Retail sale of second-hand goods""},{""NIC5DigitId"":""46419"",""Description"":""Wholesale of other clothing items n.e.c.""}]"
15,MIZORAM,268,SERCHHIP,796370.0,08/08/2023,MAWIA QUARRY,"E.LUNGDAR, KAWN VENG, KAWN VENG, E.LUNGDAR, SERCHHIP, SERCHHIP","[{""NIC5DigitId"":""08101"",""Description"":""Quarrying of marble""}]"
15,MIZORAM,268,SERCHHIP,796181.0,05/05/2023,JOHN VANLALRUATDIKA,"1ST FLOOR, BIAKTLUANGA BUILDING, NEW SERCHHIP, KUDAM KAWN, 1ST FLOOR, 3, SERCHHIP","[{""NIC5DigitId"":""47190"",""Description"":""Other retail sale in non-specialized stores""}]"
15,MIZORAM,268,SERCHHIP,796184.0,10/10/2023,R.LALBIAKMAWIA VARIETY STORE,"B-55, R.LALBIAKMAWIA, BANGLA VENG, B-55, EAST LUNGDAR, AIZAWL","[{""NIC5DigitId"":""47190"",""Description"":""Other retail sale in non-specialized stores""}]"
15,MIZORAM,268,SERCHHIP,796161.0,31/03/2021,Lalnunzara,"H.no 37, Lalnunzara building, Central Road, H.no 37, Serchhip Rd Block, Aizawl","[{""NIC5DigitId"":""31001"",""Description"":""Manufacture of furniture made of wood""}]"
15,MIZORAM,268,SERCHHIP,796161.0,28/07/2023,LT STORE,"55, Venglai, Venglai, 55, Serchhip, Aizawl","[{""NIC5DigitId"":""47190"",""Description"":""Other retail sale in non-specialized stores""}]"
15,MIZORAM,268,SERCHHIP,796184.0,27/10/2023,ZOSANGKIMI TAILORING,"17, R.LALRINNGHETA BUILDING, SANPOH KAWN, 17, EAST LUNGDAR, AIZAWL","[{""NIC5DigitId"":""74101"",""Description"":""Fashion design related to textiles, wearing apparel, shoes, jewelry, furniture and other fashion goods as well as other personal or household goods""}]"
15,MIZORAM,268,SERCHHIP,796161.0,27/07/2023,SAWMA VARIETY STORE,"MODEL VENG, HUALTU, MODEL VENG, MODEL VENG, MODEL VENG, SERCHHIP","[{""NIC5DigitId"":""46499"",""Description"":""Wholesale of other households goods, n.e.c. [Includes wholesale of household equipment and appliances, n.e.c; photographic equipment, games, toys and sports goods (also includes bicycles, cycle rickshaw, tonga & other non-mechanised vehicles); leather goods and travel accessories; cleaning materials etc.]""}]"
15,MIZORAM,268,SERCHHIP,796181.0,28/09/2023,K. VANLALNGHAKI,"38-A, K. LALTHANLIANA BUILDING, Serchhip, 38-A, Serchhip, Serchhip","[{""NIC5DigitId"":""56291"",""Description"":""Activities of food service contractors (e.g. for transportation companies)""}]"
15,MIZORAM,268,SERCHHIP,796181.0,23/08/2023,Puipui Enterprise,"A42, Lalzawnga(L), Serchhip Hmarveng, A42, Serchhip, Serchhip","[{""NIC5DigitId"":""01620"",""Description"":""Support activities for animal production""}]"
15,MIZORAM,268,SERCHHIP,796181.0,12/08/2023,PEK PEKI STORE,"1, Thantluanga, New Serchhip Near College PENG, 1, 1, SERCHHIP","[{""NIC5DigitId"":""15201"",""Description"":""Manufacture of leather footwear such as shoes, sandals, chappals, leather-cum-rubber\/plastic cloth sandles and chappals""}]"
15,MIZORAM,268,SERCHHIP,796161.0,11/04/2023,ngura furniture works,"., venghlun, vankeukawn, ., serchhip, serchhip","[{""NIC5DigitId"":""16299"",""Description"":""Manufacture of other wood products n.e.c.""}]"
15,MIZORAM,268,SERCHHIP,796181.0,24/05/2023,Sang sang Toptime,"34, K.lalrohlua, Near Govt high school, 34, Serchhip, Serchhip","[{""NIC5DigitId"":""53200"",""Description"":""Courier activities""}]"
